Hitter,Hitter ID,Swing,Pitcher,Pitcher ID,Pitch,Old Result,Diff,Inning,Outs,OBC,Home Score,Away Score,Batter WPA,Pitcher WPA,RBI,Run,Inning ID,Game ID,Session,Batter Team,Pitcher Team,Exact Result,Result at Neutral,Result All Neutral
Todd Bonzalez,60.0,870.0,Master Cashier,93.0,547.0,K,323,B2,2,2,,,,,0,0,46,6,2,CCF,LAN,,,
Master Cashier,93.0,15.0,Todd Bonzalez,60.0,111.0,1B,96,T3,0,0,,,,,0,0,47,6,2,LAN,CCF,,,
John Johnson Jr.,91.0,786.0,Todd Bonzalez,60.0,351.0,DP,435,T3,0,1,,,,,0,0,47,6,2,LAN,CCF,,,
Morris Deratt,104.0,203.0,Todd Bonzalez,60.0,290.0,2B,87,T3,2,0,,,,,0,1,47,6,2,LAN,CCF,,,
Babatunde Oladotun,386.0,769.0,Todd Bonzalez,60.0,645.0,1B,124,T3,2,2,,,,,1,0,47,6,2,LAN,CCF,,,
Peter Peckershine,389.0,410.0,Todd Bonzalez,60.0,783.0,RGO,373,T3,2,5,,,,,0,0,47,6,2,LAN,CCF,,,
Bear Thomas,57.0,366.0,Master Cashier,93.0,857.0,LGO,491,B3,0,0,,,,,0,0,48,6,2,CCF,LAN,,,
Chaz McDunnough,121.0,502.0,Master Cashier,93.0,758.0,FO,256,B3,1,0,,,,,0,0,48,6,2,CCF,LAN,,,
Phil Coulson,226.0,933.0,Master Cashier,93.0,101.0,BB,168,B3,2,0,,,,,0,0,48,6,2,CCF,LAN,,,
Rickey Tucker,163.0,486.0,Master Cashier,93.0,101.0,PO,385,B3,2,1,,,,,0,0,48,6,2,CCF,LAN,,,
A.Z. Chapman,14.0,931.0,Todd Bonzalez,60.0,19.0,1B,88,T4,0,0,,,,,0,0,49,6,2,LAN,CCF,,,
Thomas Nova,1.0,1.0,Todd Bonzalez,60.0,377.0,K,376,T4,0,1,,,,,0,0,49,6,2,LAN,CCF,,,
Kid Notcher,429.0,4.0,Todd Bonzalez,60.0,400.0,DP,396,T4,1,1,,,,,0,0,49,6,2,LAN,CCF,,,
Maxo Caluow,441.0,811.0,Master Cashier,93.0,1.0,BB,190,B4,0,0,,,,,0,0,50,6,2,CCF,LAN,,,
Matt Verdin,230.0,231.0,Master Cashier,93.0,567.0,K,336,B4,0,1,,,,,0,0,50,6,2,CCF,LAN,,,
Zachary Benz,225.0,809.0,Master Cashier,93.0,376.0,DP,433,B4,1,1,,,,,0,0,50,6,2,CCF,LAN,,,
Conor Sexton,289.0,632.0,Todd Bonzalez,60.0,466.0,1B,166,T5,0,0,,,,,0,0,51,6,2,LAN,CCF,,,
Master Cashier,93.0,701.0,Todd Bonzalez,60.0,209.0,DP,492,T5,0,1,,,,,0,0,51,6,2,LAN,CCF,,,
John Johnson Jr.,91.0,420.0,Todd Bonzalez,60.0,799.0,K,379,T5,2,0,,,,,0,0,51,6,2,LAN,CCF,,,
Clifton Outlaw,178.0,901.0,Master Cashier,93.0,449.0,LGO,452,B5,0,0,,,,,0,0,52,6,2,CCF,LAN,,,
Todd Bonzalez,60.0,978.0,Master Cashier,93.0,714.0,FO,264,B5,1,0,,,,,0,0,52,6,2,CCF,LAN,,,
Bear Thomas,57.0,109.0,Master Cashier,93.0,678.0,RGO,431,B5,2,0,,,,,0,0,52,6,2,CCF,LAN,,,
Morris Deratt,104.0,388.0,Whorpus Whiff,61.0,900.0,LGO,488,T6,0,0,,,,,0,0,53,6,2,LAN,CCF,,,
Babatunde Oladotun,386.0,420.0,Whorpus Whiff,61.0,730.0,K,310,T6,1,0,,,,,0,0,53,6,2,LAN,CCF,,,
Peter Peckershine,389.0,210.0,Whorpus Whiff,61.0,650.0,RGO,440,T6,2,0,,,,,0,0,53,6,2,LAN,CCF,,,
Chaz McDunnough,121.0,899.0,Master Cashier,93.0,935.0,3B,36,B6,0,0,,,,,0,1,54,6,2,CCF,LAN,,,
Phil Coulson,226.0,727.0,Master Cashier,93.0,435.0,Sac,292,B6,0,3,,,,,1,0,54,6,2,CCF,LAN,,,
Rickey Tucker,163.0,138.0,Master Cashier,93.0,434.0,K,296,B6,1,0,,,,,0,0,54,6,2,CCF,LAN,,,
Maxo Caluow,441.0,557.0,Master Cashier,93.0,298.0,FO,259,B6,2,0,,,,,0,0,54,6,2,CCF,LAN,,,
Tony McGooch,7.0,333.0,Angel Leon,234.0,698.0,K,365,T1,0,0,,,,,0,0,55,7,2,SCB,BER,,,
Karl Jernigan,439.0,798.0,Angel Leon,234.0,341.0,LGO,457,T1,1,0,,,,,0,0,55,7,2,SCB,BER,,,
Patrick Doyle,205.0,557.0,Angel Leon,234.0,341.0,FO,216,T1,2,0,,,,,0,0,55,7,2,SCB,BER,,,
Angel Leon,234.0,781.0,Caleb Athen,325.0,560.0,FO,221,B1,0,0,,,,,0,0,56,7,2,BER,SCB,,,
Rex Kidobi,126.0,122.0,Caleb Athen,325.0,278.0,1B,156,B1,1,0,,,,,0,0,56,7,2,BER,SCB,,,
Kris Jaxon,152.0,650.0,Caleb Athen,325.0,896.0,FO,246,B1,1,1,,,,,0,0,56,7,2,BER,SCB,,,
Robert Callahan,465.0,,Caleb Athen,325.0,,Auto K,,B1,2,1,,,,,0,0,56,7,2,BER,SCB,,,
Hank Murphy,76.0,121.0,Angel Leon,234.0,982.0,1B,139,T2,0,0,,,,,0,0,57,7,2,SCB,BER,,,
Gil Metz,206.0,905.0,Angel Leon,234.0,67.0,1B,162,T2,0,1,,,,,0,0,57,7,2,SCB,BER,,,
Autumn Halladay,297.0,200.0,Angel Leon,234.0,621.0,DP,421,T2,0,4,,,,,0,0,57,7,2,SCB,BER,,,
Jay Embee,2069.0,,Angel Leon,234.0,,Auto K,,T2,2,3,,,,,0,0,57,7,2,SCB,BER,,,
Barney Turbo,28.0,399.0,Caleb Athen,325.0,165.0,FO,234,B2,0,0,,,,,0,0,58,7,2,BER,SCB,,,
Meerkat Timmons,147.0,555.0,Caleb Athen,325.0,165.0,RGO,390,B2,1,0,,,,,0,0,58,7,2,BER,SCB,,,
Niko Banks,430.0,165.0,Caleb Athen,325.0,415.0,K,250,B2,2,0,,,,,0,0,58,7,2,BER,SCB,,,
Markese Rolle,2503.0,56.0,Angel Leon,234.0,446.0,K,390,T3,0,0,,,,,0,0,59,7,2,SCB,BER,,,
Caleb Athen,325.0,225.0,Angel Leon,234.0,502.0,K,277,T3,1,0,,,,,0,0,59,7,2,SCB,BER,,,
Tony McGooch,7.0,,Angel Leon,234.0,,Auto K,,T3,2,0,,,,,0,0,59,7,2,SCB,BER,,,
Overdi Fenz,461.0,900.0,Caleb Athen,325.0,915.0,HR,15,B3,0,0,,,,,1,1,60,7,2,BER,SCB,,,
Sam Wood,108.0,7.0,Caleb Athen,325.0,706.0,K,301,B3,0,0,,,,,0,0,60,7,2,BER,SCB,,,
Angel Leon,234.0,874.0,Caleb Athen,325.0,234.0,K,360,B3,1,0,,,,,0,0,60,7,2,BER,SCB,,,
Rex Kidobi,126.0,,Caleb Athen,325.0,,Auto K,,B3,2,0,,,,,0,0,60,7,2,BER,SCB,,,
Karl Jernigan,439.0,306.0,Angel Leon,234.0,273.0,2B,33,T4,0,0,,,,,0,0,61,7,2,SCB,BER,,,
Patrick Doyle,205.0,904.0,Angel Leon,234.0,280.0,K,376,T4,0,2,,,,,0,0,61,7,2,SCB,BER,,,
Hank Murphy,76.0,280.0,Angel Leon,234.0,865.0,PO,415,T4,1,2,,,,,0,0,61,7,2,SCB,BER,,,
Gil Metz,206.0,31.0,Angel Leon,234.0,500.0,LGO,469,T4,2,2,,,,,0,0,61,7,2,SCB,BER,,,
Kris Jaxon,152.0,105.0,Caleb Athen,325.0,309.0,FO,204,B4,0,0,,,,,0,0,62,7,2,BER,SCB,,,
Robert Callahan,465.0,943.0,Caleb Athen,325.0,682.0,K,261,B4,1,0,,,,,0,0,62,7,2,BER,SCB,,,
Barney Turbo,28.0,878.0,Caleb Athen,325.0,127.0,FO,249,B4,2,0,,,,,0,0,62,7,2,BER,SCB,,,
Autumn Halladay,297.0,700.0,Angel Leon,234.0,498.0,FO,202,T5,0,0,,,,,0,0,63,7,2,SCB,BER,,,
Jay Embee,2069.0,696.0,Angel Leon,234.0,980.0,FO,284,T5,1,0,,,,,0,0,63,7,2,SCB,BER,,,
Markese Rolle,2503.0,13.0,Angel Leon,234.0,139.0,1B,126,T5,2,0,,,,,0,0,63,7,2,SCB,BER,,,
Caleb Athen,325.0,14.0,Angel Leon,234.0,674.0,K,340,T5,2,1,,,,,0,0,63,7,2,SCB,BER,,,
Filet-Mignon Jackson,320.0,420.0,Artanis Jones,37.0,807.0,K,387,T1,0,0,,,,,0,0,64,8,2,FTP,CIN,,,
Marcus Hammond,366.0,385.0,Artanis Jones,37.0,785.0,K,400,T1,1,0,,,,,0,0,64,8,2,FTP,CIN,,,
Tommy Brown,142.0,17.0,Artanis Jones,37.0,207.0,BB,190,T1,2,0,,,,,0,0,64,8,2,FTP,CIN,,,
Solf J. Kimblee,335.0,201.0,Artanis Jones,37.0,692.0,LGO,491,T1,2,1,,,,,0,0,64,8,2,FTP,CIN,,,
Lightning Balls,350.0,69.0,Hudson Hildebrandt,284.0,169.0,1B,100,B1,0,0,,,,,0,1,65,8,2,CIN,FTP,,,
S. Jay Cutler,255.0,678.0,Hudson Hildebrandt,284.0,934.0,FO,256,B1,0,1,,,,,0,0,65,8,2,CIN,FTP,,,
Skye McDowell,264.0,666.0,Hudson Hildebrandt,284.0,775.0,BB,109,B1,1,1,,,,,0,1,65,8,2,CIN,FTP,,,
Thaddeus Gomorrah,41.0,500.0,Hudson Hildebrandt,284.0,455.0,3B,45,B1,1,4,,,,,2,1,65,8,2,CIN,FTP,,,
Tom Crean,407.0,369.0,Hudson Hildebrandt,284.0,266.0,1B,103,B1,1,3,,,,,1,0,65,8,2,CIN,FTP,,,
Swing N. Miss,195.0,750.0,Hudson Hildebrandt,284.0,20.0,FO,270,B1,1,1,,,,,0,0,65,8,2,CIN,FTP,,,
Dallas Houston,416.0,305.0,Hudson Hildebrandt,284.0,804.0,LGO,499,B1,2,1,,,,,0,0,65,8,2,CIN,FTP,,,
Niklas Sheely,214.0,255.0,Artanis Jones,37.0,858.0,K,397,T2,0,0,,,,,0,0,66,8,2,FTP,CIN,,,
Grimm Carp,369.0,400.0,Artanis Jones,37.0,258.0,1B,142,T2,1,0,,,,,0,0,66,8,2,FTP,CIN,,,
Charlie Bae Jr.,293.0,785.0,Artanis Jones,37.0,99.0,K,314,T2,1,1,,,,,0,0,66,8,2,FTP,CIN,,,
Marty McSlugger,,629.0,Artanis Jones,37.0,417.0,FO,212,T2,2,1,,,,,0,0,66,8,2,FTP,CIN,,,
Jered Bentley,420.0,420.0,Hudson Hildebrandt,284.0,560.0,1B,140,B2,0,0,,,,,0,1,67,8,2,CIN,FTP,,,
Takahiro Hirasawa,419.0,116.0,Hudson Hildebrandt,284.0,899.0,FO,217,B2,0,1,,,,,0,0,67,8,2,CIN,FTP,,,
Lightning Balls,350.0,371.0,Hudson Hildebrandt,284.0,180.0,BB,191,B2,1,1,,,,,0,1,67,8,2,CIN,FTP,,,
S. Jay Cutler,255.0,25.0,Hudson Hildebrandt,284.0,975.0,HR,50,B2,1,4,,,,,3,1,67,8,2,CIN,FTP,,,
Skye McDowell,264.0,67.0,Hudson Hildebrandt,284.0,890.0,BB,177,B2,1,0,,,,,0,1,67,8,2,CIN,FTP,,,
Thaddeus Gomorrah,41.0,245.0,Hudson Hildebrandt,284.0,289.0,3B,44,B2,1,1,,,,,1,1,67,8,2,CIN,FTP,,,
Tom Crean,407.0,900.0,Hudson Hildebrandt,284.0,333.0,RGO,433,B2,1,3,,,,,1,0,67,8,2,CIN,FTP,,,
Swing N. Miss,195.0,400.0,Hudson Hildebrandt,284.0,1.0,K,399,B2,2,0,,,,,0,0,67,8,2,CIN,FTP,,,
Hudson Hildebrandt,284.0,666.0,Artanis Jones,37.0,392.0,FO,274,T3,0,0,,,,,0,0,68,8,2,FTP,CIN,,,
Filet-Mignon Jackson,320.0,117.0,Artanis Jones,37.0,725.0,K,392,T3,1,0,,,,,0,0,68,8,2,FTP,CIN,,,
Marcus Hammond,366.0,,Artanis Jones,37.0,,Auto K,,T3,2,0,,,,,0,0,68,8,2,FTP,CIN,,,
Dallas Houston,416.0,467.0,Filib Al'Anhar JR.,352.0,98.0,K,369,B3,0,0,,,,,0,0,69,8,2,CIN,FTP,,,
Jered Bentley,420.0,420.0,Filib Al'Anhar JR.,352.0,277.0,1B,143,B3,1,0,,,,,0,0,69,8,2,CIN,FTP,,,
Takahiro Hirasawa,419.0,511.0,Filib Al'Anhar JR.,352.0,980.0,DP,469,B3,1,1,,,,,0,0,69,8,2,CIN,FTP,,,
Tommy Brown,142.0,761.0,Artanis Jones,37.0,506.0,FO,255,T4,0,0,,,,,0,0,70,8,2,FTP,CIN,,,
Solf J. Kimblee,335.0,975.0,Artanis Jones,37.0,3.0,3B,28,T4,1,0,,,,,0,1,70,8,2,FTP,CIN,,,
Niklas Sheely,214.0,,Artanis Jones,37.0,,Auto K,,T4,1,3,,,,,0,0,70,8,2,FTP,CIN,,,
Grimm Carp,369.0,233.0,Artanis Jones,37.0,323.0,2B,90,T4,2,3,,,,,1,1,70,8,2,FTP,CIN,,,
Charlie Bae Jr.,293.0,700.0,Artanis Jones,37.0,781.0,1B,81,T4,2,2,,,,,1,0,70,8,2,FTP,CIN,,,
Marty McSlugger,,308.0,Artanis Jones,37.0,924.0,K,384,T4,2,5,,,,,0,0,70,8,2,FTP,CIN,,,
Aych Imtiyaz,170.0,,KC Bats,287.0,,Auto K,,T1,0,0,,,,,0,0,71,9,3,CCF,FTP,,,
Michael Ikenberry,63.0,319.0,KC Bats,287.0,11.0,K,308,T1,1,0,,,,,0,0,71,9,3,CCF,FTP,,,
Thomas Beowulf,218.0,555.0,KC Bats,287.0,111.0,LGO,444,T1,2,0,,,,,0,0,71,9,3,CCF,FTP,,,
Basepath McLean,460.0,,Thomas Beowulf,218.0,,Auto K,,B1,0,0,,,,,0,0,72,9,3,FTP,CCF,,,
Jake Wilson,454.0,635.0,Thomas Beowulf,218.0,211.0,RGO,424,B1,1,0,,,,,0,0,72,9,3,FTP,CCF,,,
Stan Mann,357.0,558.0,Thomas Beowulf,218.0,797.0,FO,239,B1,2,0,,,,,0,0,72,9,3,FTP,CCF,,,
Ozzie Baez,228.0,804.0,KC Bats,287.0,69.0,FO,265,T2,0,0,,,,,0,0,73,9,3,CCF,FTP,,,
Bear Thomas,57.0,665.0,KC Bats,287.0,69.0,RGO,404,T2,1,0,,,,,0,0,73,9,3,CCF,FTP,,,
Federal Credit Union Boi,173.0,69.0,KC Bats,287.0,69.0,HR,0,T2,2,0,,,,,1,1,73,9,3,CCF,FTP,,,
Chad Berry,172.0,210.0,KC Bats,287.0,69.0,BB,141,T2,2,0,,,,,0,0,73,9,3,CCF,FTP,,,
Chad Berry,172.0,210.0,KC Bats,287.0,310.0,SB,100,T2,2,1,,,,,0,1,73,9,3,CCF,FTP,,,
Jake Blee,232.0,782.0,KC Bats,287.0,868.0,1B,86,T2,2,2,,,,,1,1,73,9,3,CCF,FTP,,,
Charles Lindberg,242.0,956.0,KC Bats,287.0,900.0,2B,56,T2,2,5,,,,,1,0,73,9,3,CCF,FTP,,,
Aych Imtiyaz,170.0,162.0,KC Bats,287.0,899.0,FO,263,T2,2,6,,,,,0,0,73,9,3,CCF,FTP,,,
Tommy Brown,142.0,555.0,Thomas Beowulf,218.0,648.0,1B,93,B2,0,0,,,,,0,1,74,9,3,FTP,CCF,,,
Gordon Freemon,455.0,,Thomas Beowulf,218.0,,Auto K,,B2,0,1,,,,,0,0,74,9,3,FTP,CCF,,,
Marty McSlugger,,543.0,Thomas Beowulf,218.0,126.0,PO,417,B2,1,1,,,,,0,0,74,9,3,FTP,CCF,,,
Tre Nichols,370.0,100.0,Thomas Beowulf,218.0,30.0,2B,70,B2,2,1,,,,,1,0,74,9,3,FTP,CCF,,,
KC Bats,287.0,420.0,Thomas Beowulf,218.0,100.0,K,320,B2,2,6,,,,,0,0,74,9,3,FTP,CCF,,,
Michael Ikenberry,63.0,420.0,KC Bats,287.0,644.0,FO,224,T3,0,0,,,,,0,0,75,9,3,CCF,FTP,,,
Thomas Beowulf,218.0,769.0,KC Bats,287.0,939.0,BB,170,T3,1,0,,,,,0,0,75,9,3,CCF,FTP,,,
Ozzie Baez,228.0,420.0,KC Bats,287.0,939.0,LGO,481,T3,1,1,,,,,0,0,75,9,3,CCF,FTP,,,
Bear Thomas,57.0,939.0,KC Bats,287.0,735.0,FO,204,T3,2,0,,,,,0,0,75,9,3,CCF,FTP,,,
Niklas Sheely,214.0,,Thomas Beowulf,218.0,,Auto K,,B3,0,0,,,,,0,0,76,9,3,FTP,CCF,,,
Basepath McLean,460.0,,Thomas Beowulf,218.0,,Auto K,,B3,1,0,,,,,0,0,76,9,3,FTP,CCF,,,
Jake Wilson,454.0,405.0,Thomas Beowulf,218.0,323.0,2B,82,B3,2,0,,,,,0,0,76,9,3,FTP,CCF,,,
Stan Mann,357.0,120.0,Thomas Beowulf,218.0,414.0,FO,294,B3,2,2,,,,,0,0,76,9,3,FTP,CCF,,,
Tony McGooch,7.0,811.0,Einhorn,74.0,69.0,FO,258,T1,0,0,,,,,0,0,77,10,3,SCB,LAN,,,
Karl Jernigan,439.0,811.0,Einhorn,74.0,69.0,FO,258,T1,1,0,,,,,0,0,77,10,3,SCB,LAN,,,
Henrik Omega,84.0,569.0,Einhorn,74.0,569.0,HR,0,T1,2,0,,,,,1,1,77,10,3,SCB,LAN,,,
Caleb Athen,325.0,569.0,Einhorn,74.0,130.0,PO,439,T1,2,0,,,,,0,0,77,10,3,SCB,LAN,,,
Anatoli Smorin,387.0,750.0,Hans Ali,197.0,233.0,LGO,483,B1,0,0,,,,,0,0,78,10,3,LAN,SCB,,,
John Johnson Jr.,91.0,844.0,Hans Ali,197.0,788.0,2B,56,B1,1,0,,,,,0,0,78,10,3,LAN,SCB,,,
Red Trapper,453.0,478.0,Hans Ali,197.0,755.0,K,277,B1,1,2,,,,,0,0,78,10,3,LAN,SCB,,,
Charles Moore,434.0,262.0,Hans Ali,197.0,1.0,FO,261,B1,2,2,,,,,0,0,78,10,3,LAN,SCB,,,
Trontavious Saddlebags,276.0,679.0,Einhorn,74.0,168.0,LGO,489,T2,0,0,,,,,0,0,79,10,3,SCB,LAN,,,
Gottlieb Giannopolous,89.0,74.0,Einhorn,74.0,607.0,LGO,467,T2,1,0,,,,,0,0,79,10,3,SCB,LAN,,,
Tommy Testudo,208.0,475.0,Einhorn,74.0,645.0,BB,170,T2,2,0,,,,,0,0,79,10,3,SCB,LAN,,,
Joe Watson,194.0,831.0,Einhorn,74.0,545.0,K,286,T2,2,1,,,,,0,0,79,10,3,SCB,LAN,,,
Xander MacAnder,424.0,444.0,Hans Ali,197.0,312.0,1B,132,B2,0,0,,,,,0,0,80,10,3,LAN,SCB,,,
Doug Quail,388.0,975.0,Hans Ali,197.0,312.0,DP,337,B2,0,1,,,,,0,0,80,10,3,LAN,SCB,,,
Thomas Nova,1.0,812.0,Hans Ali,197.0,312.0,LGO,500,B2,2,0,,,,,0,0,80,10,3,LAN,SCB,,,
Hans Ali,197.0,465.0,Einhorn,74.0,135.0,K,330,T3,0,0,,,,,0,0,81,10,3,SCB,LAN,,,
Tony McGooch,7.0,666.0,Einhorn,74.0,843.0,BB,177,T3,1,0,,,,,0,0,81,10,3,SCB,LAN,,,
Karl Jernigan,439.0,412.0,Einhorn,74.0,597.0,BB,185,T3,1,1,,,,,0,0,81,10,3,SCB,LAN,,,
Henrik Omega,84.0,500.0,Einhorn,74.0,153.0,K,347,T3,1,4,,,,,0,0,81,10,3,SCB,LAN,,,
Caleb Athen,325.0,,Einhorn,74.0,,Auto K,,T3,2,4,,,,,0,0,81,10,3,SCB,LAN,,,
Javier Abiscal,364.0,713.0,Hans Ali,197.0,467.0,BB,246,B3,0,0,,,,,0,0,82,10,3,LAN,SCB,,,
Einhorn,74.0,187.0,Hans Ali,197.0,321.0,1B,134,B3,0,1,,,,,0,0,82,10,3,LAN,SCB,,,
Anatoli Smorin,387.0,945.0,Hans Ali,197.0,321.0,K,376,B3,0,4,,,,,0,0,82,10,3,LAN,SCB,,,
John Johnson Jr.,91.0,844.0,Hans Ali,197.0,321.0,DP,477,B3,1,4,,,,,0,0,82,10,3,LAN,SCB,,,
Trontavious Saddlebags,276.0,441.0,Einhorn,74.0,81.0,K,360,T4,0,0,,,,,0,0,83,10,3,SCB,LAN,,,
Gottlieb Giannopolous,89.0,741.0,Einhorn,74.0,195.0,RGO,454,T4,1,0,,,,,0,0,83,10,3,SCB,LAN,,,
Tommy Testudo,208.0,255.0,Einhorn,74.0,45.0,FO,210,T4,2,0,,,,,0,0,83,10,3,SCB,LAN,,,
Red Trapper,453.0,123.0,Hans Ali,197.0,142.0,HR,19,B4,0,0,,,,,1,1,84,10,3,LAN,SCB,,,
Charles Moore,434.0,262.0,Hank Murphy,76.0,669.0,RGO,407,B4,0,0,,,,,0,0,84,10,3,LAN,SCB,,,
Xander MacAnder,424.0,712.0,Hank Murphy,76.0,769.0,2B,57,B4,1,0,,,,,0,1,84,10,3,LAN,SCB,,,
Doug Quail,388.0,1.0,Hank Murphy,76.0,669.0,RGO,332,B4,1,2,,,,,0,0,84,10,3,LAN,SCB,,,
Thomas Nova,1.0,542.0,Hank Murphy,76.0,469.0,2B,73,B4,2,3,,,,,1,0,84,10,3,LAN,SCB,,,
Javier Abiscal,364.0,789.0,Hank Murphy,76.0,69.0,FO,280,B4,2,2,,,,,0,0,84,10,3,LAN,SCB,,,
Joe Watson,194.0,183.0,Einhorn,74.0,803.0,K,380,T5,0,0,,,,,0,0,85,10,3,SCB,LAN,,,
Hank Murphy,76.0,945.0,Einhorn,74.0,756.0,BB,189,T5,1,0,,,,,0,0,85,10,3,SCB,LAN,,,
Hank Murphy,76.0,717.0,Einhorn,74.0,971.0,SB,254,T5,1,1,,,,,0,0,85,10,3,SCB,LAN,,,
Tony McGooch,7.0,492.0,Einhorn,74.0,795.0,K,303,T5,1,2,,,,,0,0,85,10,3,SCB,LAN,,,
Karl Jernigan,439.0,420.0,Einhorn,74.0,90.0,K,330,T5,2,2,,,,,0,0,85,10,3,SCB,LAN,,,
Einhorn,74.0,187.0,Hank Murphy,76.0,77.0,1B,110,B5,0,0,,,,,0,0,86,10,3,LAN,SCB,,,
Anatoli Smorin,387.0,404.0,Hank Murphy,76.0,777.0,K,373,B5,0,1,,,,,0,0,86,10,3,LAN,SCB,,,
John Johnson Jr.,91.0,344.0,Hank Murphy,76.0,7.0,K,337,B5,1,1,,,,,0,0,86,10,3,LAN,SCB,,,
Red Trapper,453.0,177.0,Hank Murphy,76.0,377.0,FO,200,B5,2,1,,,,,0,0,86,10,3,LAN,SCB,,,
Henrik Omega,84.0,69.0,Einhorn,74.0,469.0,K,400,T6,0,0,,,,,0,0,87,10,3,SCB,LAN,,,
Caleb Athen,325.0,500.0,Einhorn,74.0,435.0,3B,65,T6,1,0,,,,,0,1,87,10,3,SCB,LAN,,,
Trontavious Saddlebags,276.0,376.0,Einhorn,74.0,449.0,1B,73,T6,1,3,,,,,1,0,87,10,3,SCB,LAN,,,
Gottlieb Giannopolous,89.0,393.0,Einhorn,74.0,654.0,K,261,T6,1,1,,,,,0,0,87,10,3,SCB,LAN,,,
Tommy Testudo,208.0,620.0,Einhorn,74.0,944.0,K,324,T6,2,1,,,,,0,0,87,10,3,SCB,LAN,,,
Charles Moore,434.0,181.0,Hank Murphy,76.0,433.0,FO,252,B6,0,0,,,,,0,0,88,10,3,LAN,SCB,,,
Xander MacAnder,424.0,787.0,Hank Murphy,76.0,305.0,LGO,482,B6,1,0,,,,,0,0,88,10,3,LAN,SCB,,,
Doug Quail,388.0,111.0,Hank Murphy,76.0,859.0,K,252,B6,2,0,,,,,0,0,88,10,3,LAN,SCB,,,
Hingle McCringleberry,257.0,69.0,Giminy Schlimjim,188.0,919.0,1B,150,T1,0,0,,,,,0,0,89,11,3,CIN,BAY,,,
Ovaltine Jenkins,404.0,132.0,Giminy Schlimjim,188.0,411.0,FO,279,T1,0,1,,,,,0,0,89,11,3,CIN,BAY,,,
Dirtbag Darrell,262.0,253.0,Giminy Schlimjim,188.0,864.0,PO,389,T1,1,1,,,,,0,0,89,11,3,CIN,BAY,,,
Tyler Palmatier,258.0,379.0,Giminy Schlimjim,188.0,963.0,RGO,416,T1,2,1,,,,,0,0,89,11,3,CIN,BAY,,,
Smitty Werbenjagermanjensen,223.0,625.0,Rich Mahogany,265.0,891.0,K,266,B1,0,0,,,,,0,0,90,11,3,BAY,CIN,,,
Splash Nelson,312.0,449.0,Rich Mahogany,265.0,921.0,LGO,472,B1,1,0,,,,,0,0,90,11,3,BAY,CIN,,,
Joey Bagpipes,318.0,111.0,Rich Mahogany,265.0,472.0,RGO,361,B1,2,0,,,,,0,0,90,11,3,BAY,CIN,,,
Jered Bentley,420.0,420.0,Giminy Schlimjim,188.0,995.0,RGO,425,T2,0,0,,,,,0,0,91,11,3,CIN,BAY,,,
Lightning Balls,350.0,913.0,Giminy Schlimjim,188.0,994.0,1B,81,T2,1,0,,,,,0,0,91,11,3,CIN,BAY,,,
Duke McCracken,417.0,69.0,Giminy Schlimjim,188.0,510.0,DP,441,T2,1,1,,,,,0,0,91,11,3,CIN,BAY,,,
Emma Twatson,344.0,69.0,Rich Mahogany,265.0,722.0,RGO,347,B2,0,0,,,,,0,0,92,11,3,BAY,CIN,,,
Chunky Dongmeister,348.0,800.0,Rich Mahogany,265.0,1.0,FO,301,B2,1,0,,,,,0,0,92,11,3,BAY,CIN,,,
Ty Johnson,345.0,777.0,Rich Mahogany,265.0,106.0,K,329,B2,2,0,,,,,0,0,92,11,3,BAY,CIN,,,
Joe Random,415.0,661.0,Giminy Schlimjim,188.0,171.0,LGO,490,T3,0,0,,,,,0,0,93,11,3,CIN,BAY,,,
Rich Mahogany,265.0,788.0,Giminy Schlimjim,188.0,490.0,K,298,T3,1,0,,,,,0,0,93,11,3,CIN,BAY,,,
Hingle McCringleberry,257.0,,Giminy Schlimjim,188.0,,Auto K,,T3,2,0,,,,,0,0,93,11,3,CIN,BAY,,,
Lane Drew,190.0,468.0,Rich Mahogany,265.0,224.0,BB,244,B3,0,0,,,,,0,0,94,11,3,BAY,CIN,,,
Tara Dactyl,252.0,589.0,Rich Mahogany,265.0,66.0,DP,477,B3,0,1,,,,,0,0,94,11,3,BAY,CIN,,,
Jerry Jingles,146.0,800.0,Rich Mahogany,265.0,401.0,RGO,399,B3,2,0,,,,,0,0,94,11,3,BAY,CIN,,,
Ovaltine Jenkins,404.0,762.0,Giminy Schlimjim,188.0,306.0,LGO,456,T4,0,0,,,,,0,0,95,11,3,CIN,BAY,,,
Dirtbag Darrell,262.0,99.0,Giminy Schlimjim,188.0,180.0,2B,81,T4,1,0,,,,,0,1,95,11,3,CIN,BAY,,,
Tyler Palmatier,258.0,375.0,Giminy Schlimjim,188.0,580.0,FO,205,T4,1,2,,,,,0,0,95,11,3,CIN,BAY,,,
Jered Bentley,420.0,420.0,Giminy Schlimjim,188.0,375.0,2B,45,T4,2,2,,,,,1,0,95,11,3,CIN,BAY,,,
Lightning Balls,350.0,666.0,Giminy Schlimjim,188.0,275.0,RGO,391,T4,2,2,,,,,0,0,95,11,3,CIN,BAY,,,
Smitty Werbenjagermanjensen,223.0,500.0,Rich Mahogany,265.0,940.0,LGO,440,B4,0,0,,,,,0,0,96,11,3,BAY,CIN,,,
